Models,Parameters,Split,Accuracy,Recall,AUC,F1,precision at0.05
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,0.999966666667,0.99951052374,0.99975526187,0.999755201958,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,0.9971,0.973078805678,0.99359051698,0.9785872508,0.993467336683
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,0.9989,0.991678903573,0.99555329805,0.991921664627,0.992164544564
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,0.9998,0.998531571219,0.999474701998,0.998531571219,0.999020568071
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,0.999666666667,0.998042094958,0.998913739828,0.997553816047,0.99706601467
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,0.999866666667,0.998531571219,0.999265759347,0.999020568071,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,0.999833333333,0.999021047479,0.999719352587,0.998776608759,0.999019127023
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,0.499946346174,0.0,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.932366666667,0.0166421928536,0.507963404257,0.0324272770625,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,0.999296521224,0.0327395281656,0.987484355444
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.932366666667,0.0166421928536,0.507963404257,0.0324272770625,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.932366666667,0.0166421928536,0.507963404257,0.0324272770625,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.932366666667,0.0166421928536,0.507963404257,0.0324272770625,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.9319,0.0,0.999296521224,0.0,0.990108803165
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.932966666667,0.0156632403328,1.0,0.030843373494,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,0.970066666667,0.563387175722,0.917383315973,0.719375,0.146709816613
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,0.999833333333,0.99951052374,0.999999203378,0.998777207141,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,0.9849,0.779735682819,0.980341655025,0.875515251443,0.999371464488
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,0.999666666667,0.995105237396,1.0,0.997546614328,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,0.9998,0.997552618698,0.999999343443,0.998530132288,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,0.999866666667,1.0,0.999963740554,0.99902200489,0.999015263417
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'entropy', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 20}",1,0.999733333333,0.998531571219,0.999176362567,0.998043052838,0.997555012225
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 20}",1,0.9969,0.960352422907,0.995660894587,0.976848394324,0.994916115913
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'entropy', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
